Date,Open,High,Low,Close,Volume,,,,,,,,,,,,,,,,,,,,
2013. 6. 27 오후 3:30:00,1809.55,1839.52,1809.4,1834.7,286261,,,,,,,,,,,,,,,,,,,,
2013. 6. 28 오후 3:30:00,1844.6,1864.09,1844.6,1863.32,251085,,,,,,,,,,,,,,,,,,,,
2013. 7. 1 오후 3:30:00,1851.57,1866.63,1850.03,1855.73,220875,,,,,,,,,,,,,,,,,,,,
2013. 7. 2 오후 3:30:00,1861.26,1867.18,1850.29,1855.02,483156,,,,,,,,,,,,,,,,,,,,
2013. 7. 3 오후 3:30:00,1854.29,1860.46,1823.1,1824.66,405796,,,,,,,,,,,,,,,,,,,,
2013. 7. 4 오후 3:30:00,1830.49,1840.38,1825.62,1839.14,313015,,,,,,,,,,,,,,,,,,,,
2013. 7. 5 오후 3:30:00,1848.97,1857.39,1828.75,1833.31,285635,,,,,,,,,,,,,,,,,,,,
2013. 7. 8 오후 3:30:00,1830.81,1840.57,1809.72,1816.85,303581,,,,,,,,,,,,,,,,,,,,
2013. 7. 9 오후 3:30:00,1828.63,1831.35,1815.03,1830.35,257900,,,,,,,,,,,,,,,,,,,,
2013. 7. 10 오후 3:30:00,1835.94,1836.91,1818.94,1824.16,267902,,,,,,,,,,,,,,,,,,,,
2013. 7. 11 오후 3:30:00,1840.34,1877.6,1840.34,1877.6,331465,,,,,,,,,,,,,,,,,,,,
2013. 7. 12 오후 3:30:00,1873.66,1873.66,1863.4,1869.98,265985,,,,,,,,,,,,,,,,,,,,
2013. 7. 15 오후 3:30:00,1870.26,1877.46,1847.82,1875.16,330028,,,,,,,,,,,,,,,,,,,,
2013. 7. 16 오후 3:30:00,1875.53,1875.68,1860.37,1866.36,303329,,,,,,,,,,,,,,,,,,,,
2013. 7. 17 오후 3:30:00,1871.29,1894.7,1856.55,1887.49,382916,,,,,,,,,,,,,,,,,,,,
2013. 7. 18 오후 3:30:00,1883.07,1885.01,1870.78,1875.48,380291,,,,,,,,,,,,,,,,,,,,
2013. 7. 19 오후 3:30:00,1880.44,1881.4,1861.43,1871.41,319619,,,,,,,,,,,,,,,,,,,,
2013. 7. 22 오후 3:30:00,1880.81,1894.41,1873.17,1880.35,356943,,,,,,,,,,,,,,,,,,,,
2013. 7. 23 오후 3:30:00,1890.55,1904.15,1885.57,1904.15,352401,,,,,,,,,,,,,,,,,,,,
2013. 7. 24 오후 3:30:00,1904.07,1914.41,1901.15,1912.08,322150,,,,,,,,,,,,,,,,,,,,
2013. 7. 25 오후 3:30:00,1906.57,1913.91,1904.44,1909.61,311996,,,,,,,,,,,,,,,,,,,,
2013. 7. 26 오후 3:30:00,1912.05,1915.97,1902.47,1910.81,320157,,,,,,,,,,,,,,,,,,,,
2013. 7. 29 오후 3:30:00,1908.66,1912.57,1899.02,1899.89,337585,,,,,,,,,,,,,,,,,,,,
2013. 7. 30 오후 3:30:00,1901.88,1917.11,1900.54,1917.05,366881,,,,,,,,,,,,,,,,,,,,
2013. 7. 31 오후 3:30:00,1915.47,1920.6,1910.82,1914.03,384141,,,,,,,,,,,,,,,,,,,,
2013. 8. 1 오후 3:30:00,1916.56,1925.32,1906.74,1920.74,336061,,,,,,,,,,,,,,,,,,,,
2013. 8. 2 오후 3:30:00,1936.26,1939.28,1920.98,1923.38,298151,,,,,,,,,,,,,,,,,,,,
2013. 8. 5 오후 3:30:00,1920.83,1925.6,1915.69,1916.22,233985,,,,,,,,,,,,,,,,,,,,
2013. 8. 6 오후 3:30:00,1914.06,1914.06,1895.87,1906.62,294648,,,,,,,,,,,,,,,,,,,,
2013. 8. 7 오후 3:30:00,1892.47,1895.5,1878.33,1878.33,312431,,,,,,,,,,,,,,,,,,,,
2013. 8. 8 오후 3:30:00,1884.58,1896.07,1879.13,1883.97,338167,,,,,,,,,,,,,,,,,,,,
2013. 8. 9 오후 3:30:00,1884.57,1888.79,1876.07,1880.71,283474,,,,,,,,,,,,,,,,,,,,
2013. 8. 12 오후 3:30:00,1878.5,1894.42,1878.33,1884.83,297512,,,,,,,,,,,,,,,,,,,,
2013. 8. 13 오후 3:30:00,1893.42,1913.03,1890.78,1913.03,362604,,,,,,,,,,,,,,,,,,,,
2013. 8. 14 오후 3:30:00,1912.59,1925.1,1908.92,1923.91,363325,,,,,,,,,,,,,,,,,,,,
2013. 8. 16 오후 3:30:00,1903.72,1927.59,1901.7,1920.11,348501,,,,,,,,,,,,,,,,,,,,
2013. 8. 19 오후 3:30:00,1917.32,1918.71,1909.8,1917.64,302122,,,,,,,,,,,,,,,,,,,,
2013. 8. 20 오후 3:30:00,1910.3,1923.42,1885.93,1887.85,350350,,,,,,,,,,,,,,,,,,,,
2013. 8. 21 오후 3:30:00,1891.01,1894.74,1863.6,1867.46,411235,,,,,,,,,,,,,,,,,,,,
2013. 8. 22 오후 3:30:00,1847.94,1858.5,1838.52,1849.12,425947,,,,,,,,,,,,,,,,,,,,
2013. 8. 23 오후 3:30:00,1861.58,1876.14,1854.67,1870.16,374962,,,,,,,,,,,,,,,,,,,,
2013. 8. 26 오후 3:30:00,1876.59,1890.38,1876.59,1887.86,316295,,,,,,,,,,,,,,,,,,,,
2013. 8. 27 오후 3:30:00,1883.71,1896.63,1881.44,1885.84,409263,,,,,,,,,,,,,,,,,,,,
2013. 8. 28 오후 3:30:00,1862.51,1885.35,1861.56,1884.52,378293,,,,,,,,,,,,,,,,,,,,
2013. 8. 29 오후 3:30:00,1892.03,1914.9,1891.59,1907.54,301695,,,,,,,,,,,,,,,,,,,,
2013. 8. 30 오후 3:30:00,1918.91,1926.37,1910.37,1926.36,300930,,,,,,,,,,,,,,,,,,,,
2013. 9. 2 오후 3:30:00,1925.32,1932.46,1921.01,1924.81,243988,,,,,,,,,,,,,,,,,,,,
2013. 9. 3 오후 3:30:00,1934.24,1940.99,1928.09,1933.74,300059,,,,,,,,,,,,,,,,,,,,
2013. 9. 4 오후 3:30:00,1929.6,1938.26,1921.93,1933.03,284190,,,,,,,,,,,,,,,,,,,,
2013. 9. 5 오후 3:30:00,1943.66,1954.21,1937.82,1951.65,286744,,,,,,,,,,,,,,,,,,,,
2013. 9. 6 오후 3:30:00,1954.11,1962.15,1949.01,1955.31,324987,,,,,,,,,,,,,,,,,,,,
2013. 9. 9 오후 3:30:00,1964.09,1974.67,1962.62,1974.67,270736,,,,,,,,,,,,,,,,,,,,
2013. 9. 10 오후 3:30:00,1964.09,1994.06,1962.62,1994.06,264327,,,,,,,,,,,,,,,,,,,,
2013. 9. 11 오후 3:30:00,1995.96,2003.85,1987.4,2003.85,299411,,,,,,,,,,,,,,,,,,,,
2013. 9. 12 오후 3:30:00,2004.67,2017.48,1995.16,2004.06,359255,,,,,,,,,,,,,,,,,,,,
2013. 9. 13 오후 3:30:00,1994.95,2004.87,1992.26,1994.32,253919,,,,,,,,,,,,,,,,,,,,
2013. 9. 16 오후 3:30:00,2011.69,2018.02,2004.45,2013.37,248501,,,,,,,,,,,,,,,,,,,,
2013. 9. 17 오후 3:30:00,2009.31,2009.31,1994.31,2005.58,264661,,,,,,,,,,,,,,,,,,,,
2013. 9. 23 오후 3:30:00,2000.72,2015.18,1994.77,2009.41,249539,,,,,,,,,,,,,,,,,,,,
2013. 9. 24 오후 3:30:00,2001.51,2011.11,1990.36,2007.1,309360,,,,,,,,,,,,,,,,,,,,
2013. 9. 25 오후 3:30:00,2004.53,2006.88,1988.87,1998.06,294752,,,,,,,,,,,,,,,,,,,,
2013. 9. 26 오후 3:30:00,1992.1,2007.32,1991.1,2007.32,255553,,,,,,,,,,,,,,,,,,,,
2013. 9. 27 오후 3:30:00,2012.26,2016.34,2008.25,2011.8,282342,,,,,,,,,,,,,,,,,,,,
2013. 9. 30 오후 3:30:00,2002.02,2005.41,1994.22,1996.96,292784,,,,,,,,,,,,,,,,,,,,
2013. 10. 1 오후 3:30:00,1997.62,2012.52,1991.22,1998.87,281272,,,,,,,,,,,,,,,,,,,,
2013. 10. 2 오후 3:30:00,2012.07,2012.82,1999.02,1999.47,238251,,,,,,,,,,,,,,,,,,,,
2013. 10. 4 오후 3:30:00,1999.92,2004.65,1985.63,1996.98,241066,,,,,,,,,,,,,,,,,,,,
2013. 10. 7 오후 3:30:00,1997.17,2002.61,1991.02,1994.42,249767,,,,,,,,,,,,,,,,,,,,
2013. 10. 8 오후 3:30:00,1987.97,2002.78,1981.21,2002.76,329570,,,,,,,,,,,,,,,,,,,,
2013. 10. 10 오후 3:30:00,2000.91,2010,1997.66,2001.4,222678,,,,,,,,,,,,,,,,,,,,
2013. 10. 11 오후 3:30:00,2018.01,2028.11,2012.66,2024.9,254286,,,,,,,,,,,,,,,,,,,,
2013. 10. 14 오후 3:30:00,2026.07,2026.79,2019.65,2020.27,220739,,,,,,,,,,,,,,,,,,,,
2013. 10. 15 오후 3:30:00,2034.69,2045.5,2033.84,2040.96,233624,,,,,,,,,,,,,,,,,,,,
2013. 10. 16 오후 3:30:00,2040.03,2049.5,2033.75,2034.61,267494,,,,,,,,,,,,,,,,,,,,
2013. 10. 17 오후 3:30:00,2051.19,2052.44,2035.96,2040.61,306925,,,,,,,,,,,,,,,,,,,,
2013. 10. 18 오후 3:30:00,2046.56,2052.4,2041.36,2052.4,257591,,,,,,,,,,,,,,,,,,,,
2013. 10. 21 오후 3:30:00,2054.16,2060.18,2047.83,2053.01,281927,,,,,,,,,,,,,,,,,,,,
2013. 10. 22 오후 3:30:00,2051.01,2056.12,2045.45,2056.12,378783,,,,,,,,,,,,,,,,,,,,
2013. 10. 23 오후 3:30:00,2062.81,2063.28,2035.75,2035.75,367990,,,,,,,,,,,,,,,,,,,,
2013. 10. 24 오후 3:30:00,2034.96,2046.69,2027.93,2046.69,254851,,,,,,,,,,,,,,,,,,,,
2013. 10. 25 오후 3:30:00,2047.46,2047.46,2023.82,2034.39,234838,,,,,,,,,,,,,,,,,,,,
2013. 10. 28 오후 3:30:00,2037.28,2048.14,2030.9,2048.14,257528,,,,,,,,,,,,,,,,,,,,
2013. 10. 29 오후 3:30:00,2046.67,2053.78,2039.46,2051.76,307654,,,,,,,,,,,,,,,,,,,,
2013. 10. 30 오후 3:30:00,2055,2059.58,2043.93,2059.58,263429,,,,,,,,,,,,,,,,,,,,
2013. 10. 31 오후 3:30:00,2050.96,2055.59,2030.09,2030.09,254503,,,,,,,,,,,,,,,,,,,,
2013. 11. 1 오후 3:30:00,2037.25,2041.23,2030.57,2039.42,294189,,,,,,,,,,,,,,,,,,,,
2013. 11. 4 오후 3:30:00,2035.08,2035.84,2022.91,2025.17,235243,,,,,,,,,,,,,,,,,,,,
2013. 11. 5 오후 3:30:00,2027.62,2029.6,2010.2,2013.93,257823,,,,,,,,,,,,,,,,,,,,
2013. 11. 6 오후 3:30:00,2015.32,2023.52,2011.41,2013.67,273687,,,,,,,,,,,,,,,,,,,,
2013. 11. 7 오후 3:30:00,2014.85,2017.55,2000.6,2004.04,310946,,,,,,,,,,,,,,,,,,,,
2013. 11. 8 오후 3:30:00,1987.21,1998.59,1984.86,1984.87,287308,,,,,,,,,,,,,,,,,,,,
2013. 11. 11 오후 3:30:00,1995.86,1995.86,1973.05,1977.3,286216,,,,,,,,,,,,,,,,,,,,
2013. 11. 12 오후 3:30:00,1983.94,2000.41,1983.89,1995.48,247354,,,,,,,,,,,,,,,,,,,,
2013. 11. 13 오후 3:30:00,1993.16,1993.16,1963.56,1963.56,251537,,,,,,,,,,,,,,,,,,,,
2013. 11. 14 오후 3:30:00,1980.2,1981.89,1963.42,1967.56,323106,,,,,,,,,,,,,,,,,,,,
2013. 11. 15 오후 3:30:00,1980.99,2006.31,1980.99,2005.64,264691,,,,,,,,,,,,,,,,,,,,
2013. 11. 18 오후 3:30:00,2014.24,2018.17,2009.76,2010.81,313966,,,,,,,,,,,,,,,,,,,,
2013. 11. 19 오후 3:30:00,2009.95,2033.91,2009.47,2031.64,402796,,,,,,,,,,,,,,,,,,,,
2013. 11. 20 오후 3:30:00,2028.34,2029.61,2010.74,2017.24,334802,,,,,,,,,,,,,,,,,,,,
2013. 11. 21 오후 3:30:00,2013.71,2013.71,1985.65,1993.78,292665,,,,,,,,,,,,,,,,,,,,
2013. 11. 22 오후 3:30:00,2002.15,2011.2,1992.48,2006.23,350984,,,,,,,,,,,,,,,,,,,,
2013. 11. 25 오후 3:30:00,2020,2031.11,2015.98,2015.98,295511,,,,,,,,,,,,,,,,,,,,
2013. 11. 26 오후 3:30:00,2008.19,2022.66,1998.9,2022.64,275309,,,,,,,,,,,,,,,,,,,,
2013. 11. 27 오후 3:30:00,2016.28,2028.81,2010.84,2028.81,284075,,,,,,,,,,,,,,,,,,,,
2013. 11. 28 오후 3:30:00,2039.73,2047.66,2037.73,2045.77,276271,,,,,,,,,,,,,,,,,,,,
2013. 11. 29 오후 3:30:00,2044.85,2050.7,2038.46,2044.87,245371,,,,,,,,,,,,,,,,,,,,
2013. 12. 2 오후 3:30:00,2050.45,2052.88,2029.1,2030.78,229691,,,,,,,,,,,,,,,,,,,,
2013. 12. 3 오후 3:30:00,2023.62,2028.07,2008.55,2009.36,294947,,,,,,,,,,,,,,,,,,,,
2013. 12. 4 오후 3:30:00,1998.69,2006.71,1986.8,1986.8,230327,,,,,,,,,,,,,,,,,,,,
2013. 12. 5 오후 3:30:00,1993.73,1994.32,1971.44,1984.77,217668,,,,,,,,,,,,,,,,,,,,
2013. 12. 6 오후 3:30:00,1982.99,1990.55,1980.4,1980.41,201896,,,,,,,,,,,,,,,,,,,,
2013. 12. 9 오후 3:30:00,2000.52,2003.97,1997.58,2000.38,230268,,,,,,,,,,,,,,,,,,,,
2013. 12. 10 오후 3:30:00,2000.03,2001.33,1989.41,1993.45,200955,,,,,,,,,,,,,,,,,,,,
2013. 12. 11 오후 3:30:00,1987.22,2000.15,1972.87,1977.97,231373,,,,,,,,,,,,,,,,,,,,
2013. 12. 12 오후 3:30:00,1966.44,1970.51,1958.99,1967.93,255083,,,,,,,,,,,,,,,,,,,,
2013. 12. 13 오후 3:30:00,1963.04,1963.81,1947.44,1962.91,234102,,,,,,,,,,,,,,,,,,,,
2013. 12. 16 오후 3:30:00,1960.6,1970.25,1956.63,1961.15,213506,,,,,,,,,,,,,,,,,,,,
2013. 12. 17 오후 3:30:00,1977.94,1979.62,1962.22,1965.74,253888,,,,,,,,,,,,,,,,,,,,
2013. 12. 18 오후 3:30:00,1971.85,1982.42,1966.18,1974.63,258663,,,,,,,,,,,,,,,,,,,,
2013. 12. 19 오후 3:30:00,1996.79,1997.02,1969.95,1975.65,255817,,,,,,,,,,,,,,,,,,,,
2013. 12. 20 오후 3:30:00,1973.12,1984.44,1972.59,1983.35,247064,,,,,,,,,,,,,,,,,,,,
2013. 12. 23 오후 3:30:00,1993.45,2000.07,1989,1996.89,222998,,,,,,,,,,,,,,,,,,,,
2013. 12. 24 오후 3:30:00,2000.24,2007.34,1994.34,2001.59,214693,,,,,,,,,,,,,,,,,,,,
2013. 12. 26 오후 3:30:00,2004.25,2009.96,1997.34,1999.3,230531,,,,,,,,,,,,,,,,,,,,
2013. 12. 27 오후 3:30:00,1994.05,2004.55,1987.58,2002.28,207767,,,,,,,,,,,,,,,,,,,,
2013. 12. 30 오후 3:30:00,2004.32,2011.34,1998.61,2011.34,172231,,,,,,,,,,,,,,,,,,,,
2014. 1. 2 오후 3:30:00,2013.11,2013.89,1967.19,1967.19,207769,,,,,,,,,,,,,,,,,,,,
2014. 1. 3 오후 3:30:00,1963.72,1964.63,1936.15,1946.14,188529,,,,,,,,,,,,,,,,,,,,
2014. 1. 6 오후 3:30:00,1947.62,1961.85,1943.74,1953.28,193630,,,,,,,,,,,,,,,,,,,,
2014. 1. 7 오후 3:30:00,1947.65,1965.74,1947.08,1959.44,193026,,,,,,,,,,,,,,,,,,,,
2014. 1. 8 오후 3:30:00,1965.5,1966.95,1950.02,1958.96,217070,,,,,,,,,,,,,,,,,,,,
2014. 1. 9 오후 3:30:00,1962.3,1964.59,1946.11,1946.11,276402,,,,,,,,,,,,,,,,,,,,
2014. 1. 10 오후 3:30:00,1949.53,1956.97,1931.16,1938.54,262992,,,,,,,,,,,,,,,,,,,,
2014. 1. 13 오후 3:30:00,1947.38,1954.07,1942.83,1948.92,267941,,,,,,,,,,,,,,,,,,,,
2014. 1. 14 오후 3:30:00,1942.79,1961.73,1939.31,1946.07,244063,,,,,,,,,,,,,,,,,,,,
2014. 1. 15 오후 3:30:00,1956.43,1956.84,1945.87,1953.28,250867,,,,,,,,,,,,,,,,,,,,
2014. 1. 16 오후 3:30:00,1957.91,1965.27,1955.79,1957.32,379566,,,,,,,,,,,,,,,,,,,,
2014. 1. 17 오후 3:30:00,1958.5,1962.64,1943.13,1944.48,260911,,,,,,,,,,,,,,,,,,,,
2014. 1. 20 오후 3:30:00,1945.99,1955.28,1934.38,1953.78,279526,,,,,,,,,,,,,,,,,,,,
2014. 1. 21 오후 3:30:00,1955.26,1965.43,1949.56,1963.89,289327,,,,,,,,,,,,,,,,,,,,
2014. 1. 22 오후 3:30:00,1955.26,1970.42,1949.56,1970.42,243856,,,,,,,,,,,,,,,,,,,,
2014. 1. 23 오후 3:30:00,1968.77,1969.04,1947.01,1947.59,229385,,,,,,,,,,,,,,,,,,,,
2014. 1. 24 오후 3:30:00,1941.55,1947.01,1924.49,1940.56,279236,,,,,,,,,,,,,,,,,,,,
2014. 1. 27 오후 3:30:00,1905.91,1918.68,1899.76,1910.34,340433,,,,,,,,,,,,,,,,,,,,
2014. 1. 28 오후 3:30:00,1907.18,1919.26,1904.05,1916.93,270494,,,,,,,,,,,,,,,,,,,,
2014. 1. 29 오후 3:30:00,1925.93,1941.71,1925.52,1941.15,219931,,,,,,,,,,,,,,,,,,,,
2014. 2. 3 오후 3:30:00,1930.09,1931.81,1917.64,1919.96,229649,,,,,,,,,,,,,,,,,,,,
2014. 2. 4 오후 3:30:00,1894.96,1898.08,1885.53,1886.85,250975,,,,,,,,,,,,,,,,,,,,
2014. 2. 5 오후 3:30:00,1897.95,1901.4,1888.47,1891.32,244028,,,,,,,,,,,,,,,,,,,,
2014. 2. 6 오후 3:30:00,1897.35,1910.91,1897.35,1907.89,259440,,,,,,,,,,,,,,,,,,,,
2014. 2. 7 오후 3:30:00,1922.45,1923.25,1910.9,1922.5,272962,,,,,,,,,,,,,,,,,,,,
2014. 2. 10 오후 3:30:00,1928.13,1928.39,1916.4,1923.3,207959,,,,,,,,,,,,,,,,,,,,
2014. 2. 11 오후 3:30:00,1924.45,1935.29,1920.55,1932.06,226381,,,,,,,,,,,,,,,,,,,,
2014. 2. 12 오후 3:30:00,1942.23,1942.23,1933.54,1935.84,225374,,,,,,,,,,,,,,,,,,,,
2014. 2. 13 오후 3:30:00,1936.62,1944.73,1924.39,1926.96,187857,,,,,,,,,,,,,,,,,,,,
2014. 2. 14 오후 3:30:00,1930.14,1946.81,1930.14,1940.28,216590,,,,,,,,,,,,,,,,,,,,
2014. 2. 17 오후 3:30:00,1951.74,1955.04,1942.94,1946.36,215467,,,,,,,,,,,,,,,,,,,,
2014. 2. 18 오후 3:30:00,1946.88,1951.06,1935.6,1946.91,200447,,,,,,,,,,,,,,,,,,,,
2014. 2. 20 오후 3:30:00,1932.9,1941.13,1927.53,1930.57,232323,,,,,,,,,,,,,,,,,,,,
2014. 2. 21 오후 3:30:00,1948.03,1957.83,1946.68,1957.83,216316,,,,,,,,,,,,,,,,,,,,
2014. 2. 24 오후 3:30:00,1958.06,1961.41,1943.86,1949.05,193814,,,,,,,,,,,,,,,,,,,,
2014. 2. 25 오후 3:30:00,1958.3,1964.86,1955.7,1964.86,226038,,,,,,,,,,,,,,,,,,,,
2014. 2. 26 오후 3:30:00,1963.45,1973.88,1955.92,1970.77,209147,,,,,,,,,,,,,,,,,,,,
2014. 2. 27 오후 3:30:00,1969.85,1980.37,1965.7,1978.43,201055,,,,,,,,,,,,,,,,,,,,
2014. 2. 28 오후 3:30:00,1976.48,1981.15,1972.65,1979.99,252826,,,,,,,,,,,,,,,,,,,,
2014. 3. 3 오후 3:30:00,1967.9,1969.16,1955.11,1964.69,222621,,,,,,,,,,,,,,,,,,,,
2014. 3. 4 오후 3:30:00,1954.58,1963.56,1952.61,1954.11,200370,,,,,,,,,,,,,,,,,,,,
2014. 3. 5 오후 3:30:00,1973.28,1977.3,1970.28,1971.24,197699,,,,,,,,,,,,,,,,,,,,
2014. 3. 6 오후 3:30:00,1973.67,1975.62,1968.17,1975.62,193740,,,,,,,,,,,,,,,,,,,,
2014. 3. 7 오후 3:30:00,1979.7,1983.53,1968.66,1974.68,231557,,,,,,,,,,,,,,,,,,,,
2014. 3. 10 오후 3:30:00,1967.63,1967.66,1951.96,1954.42,214944,,,,,,,,,,,,,,,,,,,,
2014. 3. 11 오후 3:30:00,1957.22,1963.87,1951.2,1963.87,247468,,,,,,,,,,,,,,,,,,,,
2014. 3. 12 오후 3:30:00,1957.67,1958.09,1930.48,1932.54,329923,,,,,,,,,,,,,,,,,,,,
2014. 3. 13 오후 3:30:00,1940.35,1946.28,1931.75,1934.38,259619,,,,,,,,,,,,,,,,,,,,
2014. 3. 14 오후 3:30:00,1916.07,1927.89,1913.64,1919.9,254025,,,,,,,,,,,,,,,,,,,,
2014. 3. 17 오후 3:30:00,1921.15,1928.43,1919.61,1927.53,214929,,,,,,,,,,,,,,,,,,,,
2014. 3. 18 오후 3:30:00,1941.12,1946.14,1931.83,1940.21,274288,,,,,,,,,,,,,,,,,,,,
2014. 3. 19 오후 3:30:00,1947.34,1948.15,1935.27,1937.68,249083,,,,,,,,,,,,,,,,,,,,
2014. 3. 20 오후 3:30:00,1934.15,1934.63,1919.37,1919.52,220600,,,,,,,,,,,,,,,,,,,,
2014. 3. 21 오후 3:30:00,1930.24,1935.18,1927.85,1934.94,252871,,,,,,,,,,,,,,,,,,,,
2014. 3. 24 오후 3:30:00,1937.06,1950.54,1937.06,1945.55,228280,,,,,,,,,,,,,,,,,,,,
2014. 3. 25 오후 3:30:00,1940.9,1946.09,1936.62,1941.25,225160,,,,,,,,,,,,,,,,,,,,
2014. 3. 26 오후 3:30:00,1954.6,1965.44,1953.69,1964.31,248945,,,,,,,,,,,,,,,,,,,,
2014. 3. 27 오후 3:30:00,1963.66,1979.7,1963.1,1977.97,218060,,,,,,,,,,,,,,,,,,,,
2014. 3. 28 오후 3:30:00,1972.63,1985.5,1971.25,1981,244600,,,,,,,,,,,,,,,,,,,,
2014. 3. 31 오후 3:30:00,1988.73,1989.8,1973.05,1985.61,241040,,,,,,,,,,,,,,,,,,,,
2014. 4. 1 오후 3:30:00,1983.78,1991.98,1976.06,1991.98,214641,,,,,,,,,,,,,,,,,,,,
2014. 4. 2 오후 3:30:00,2000.13,2001.26,1995.08,1997.25,220913,,,,,,,,,,,,,,,,,,,,
2014. 4. 3 오후 3:30:00,1999.42,2007.88,1992.16,1993.7,225726,,,,,,,,,,,,,,,,,,,,
2014. 4. 4 오후 3:30:00,1987.84,1993.96,1985.76,1988.09,225635,,,,,,,,,,,,,,,,,,,,
2014. 4. 7 오후 3:30:00,1984.29,1992.18,1978.63,1989.7,186350,,,,,,,,,,,,,,,,,,,,
2014. 4. 8 오후 3:30:00,1977.61,1994.58,1977.61,1993.03,218149,,,,,,,,,,,,,,,,,,,,
2014. 4. 9 오후 3:30:00,1997.98,2001.15,1992.12,1998.95,233698,,,,,,,,,,,,,,,,,,,,
2014. 4. 10 오후 3:30:00,2007.71,2008.98,1995.79,2008.61,232446,,,,,,,,,,,,,,,,,,,,
2014. 4. 11 오후 3:30:00,1985.28,1997.44,1985.16,1997.44,218126,,,,,,,,,,,,,,,,,,,,
2014. 4. 14 오후 3:30:00,1993.81,2001,1993.07,1997.02,205712,,,,,,,,,,,,,,,,,,,,
2014. 4. 15 오후 3:30:00,2008.49,2009.04,1990.34,1992.27,194527,,,,,,,,,,,,,,,,,,,,
2014. 4. 16 오후 3:30:00,1994.31,1995.86,1986.25,1992.21,230740,,,,,,,,,,,,,,,,,,,,
2014. 4. 17 오후 3:30:00,1994.31,2001.29,1984.98,1992.05,200186,,,,,,,,,,,,,,,,,,,,
2014. 4. 18 오후 3:30:00,1998.52,2005.22,1998.26,2004.28,206506,,,,,,,,,,,,,,,,,,,,
2014. 4. 21 오후 3:30:00,2006.21,2006.95,1993.53,1999.22,205579,,,,,,,,,,,,,,,,,,,,
2014. 4. 22 오후 3:30:00,2000.94,2004.42,1991.47,2004.22,212020,,,,,,,,,,,,,,,,,,,,
2014. 4. 23 오후 3:30:00,2010.06,2013.09,1999.78,2000.37,241734,,,,,,,,,,,,,,,,,,,,
2014. 4. 24 오후 3:30:00,2006.38,2007.17,1993.18,1998.34,235074,,,,,,,,,,,,,,,,,,,,
2014. 4. 25 오후 3:30:00,1996.61,1996.64,1971.66,1971.66,208364,,,,,,,,,,,,,,,,,,,,
2014. 4. 28 오후 3:30:00,1969.04,1976.56,1969.04,1969.26,168833,,,,,,,,,,,,,,,,,,,,
2014. 4. 29 오후 3:30:00,1974.67,1976.17,1960.36,1964.77,177609,,,,,,,,,,,,,,,,,,,,
2014. 4. 30 오후 3:30:00,1973.56,1974.33,1955.15,1961.79,227317,,,,,,,,,,,,,,,,,,,,
2014. 5. 2 오후 3:30:00,1966.29,1968.5,1956.32,1959.44,179541,,,,,,,,,,,,,,,,,,,,
2014. 5. 7 오후 3:30:00,1964.19,1964.19,1939.55,1939.88,193040,,,,,,,,,,,,,,,,,,,,
2014. 5. 8 오후 3:30:00,1945.94,1950.6,1934.72,1950.6,222431,,,,,,,,,,,,,,,,,,,,
2014. 5. 9 오후 3:30:00,1953.48,1958.34,1949.64,1956.55,205209,,,,,,,,,,,,,,,,,,,,
2014. 5. 12 오후 3:30:00,1956.26,1966.64,1950.91,1964.94,201643,,,,,,,,,,,,,,,,,,,,
2014. 5. 13 오후 3:30:00,1973.08,1988.41,1969.6,1982.93,242163,,,,,,,,,,,,,,,,,,,,
2014. 5. 14 오후 3:30:00,1990.99,2010.85,1990.79,2010.83,233871,,,,,,,,,,,,,,,,,,,,
2014. 5. 15 오후 3:30:00,2007.88,2015.37,2006.38,2010.2,259392,,,,,,,,,,,,,,,,,,,,
2014. 5. 16 오후 3:30:00,2003.48,2013.44,1997.27,2013.44,232529,,,,,,,,,,,,,,,,,,,,
2014. 5. 19 오후 3:30:00,2013.79,2015.53,2002.89,2015.14,265596,,,,,,,,,,,,,,,,,,,,
2014. 5. 20 오후 3:30:00,2011.85,2014.46,2004.32,2011.26,248337,,,,,,,,,,,,,,,,,,,,
2014. 5. 21 오후 3:30:00,2003.48,2015.63,2001.74,2008.33,224090,,,,,,,,,,,,,,,,,,,,
2014. 5. 22 오후 3:30:00,2015.41,2022.59,2011.6,2015.59,231079,,,,,,,,,,,,,,,,,,,,
2014. 5. 23 오후 3:30:00,2013.09,2017.96,2011.76,2017.17,241806,,,,,,,,,,,,,,,,,,,,
2014. 5. 26 오후 3:30:00,2016.21,2020.96,2008.14,2010.35,196575,,,,,,,,,,,,,,,,,,,,
2014. 5. 27 오후 3:30:00,2014.87,2016.73,1988.44,1997.63,221791,,,,,,,,,,,,,,,,,,,,
2014. 5. 28 오후 3:30:00,2000.26,2017.06,1997.89,2017.06,210650,,,,,,,,,,,,,,,,,,,,
2014. 5. 29 오후 3:30:00,2020.67,2021.96,2009.23,2012.26,228538,,,,,,,,,,,,,,,,,,,,
2014. 5. 30 오후 3:30:00,2015.37,2019.17,1994.96,1994.96,247324,,,,,,,,,,,,,,,,,,,,
2014. 6. 2 오후 3:30:00,1998.81,2006.93,1995.69,2002,265590,,,,,,,,,,,,,,,,,,,,
2014. 6. 3 오후 3:30:00,2006.31,2008.56,1990.72,2008.56,266745,,,,,,,,,,,,,,,,,,,,
